'Letter', 'Count', 'Percentage'
'a', 16, 6.694560669456067
'b', 1, 0.41841004184100417
'c', 6, 2.510460251046025
'd', 13, 5.439330543933055
'e', 18, 7.531380753138076
'f', 2, 0.8368200836820083
'g', 3, 1.2552301255230125
'h', 25, 10.460251046025103
'i', 23, 9.623430962343097
'l', 3, 1.2552301255230125
'm', 9, 3.765690376569038
'n', 7, 2.928870292887029
'o', 10, 4.184100418410042
'p', 49, 20.502092050209207
'q', 1, 0.41841004184100417
'r', 3, 1.2552301255230125
's', 26, 10.87866108786611
't', 13, 5.439330543933055
'u', 7, 2.928870292887029
'v', 2, 0.8368200836820083
'z', 2, 0.8368200836820083
'Letter', 'Count', 'Percentage'
'a', 16, 6.694560669456067
'c', 3, 1.2552301255230125
'd', 1, 0.41841004184100417
'e', 26, 10.87866108786611
'h', 21, 8.786610878661087
'i', 17, 7.112970711297072
'l', 12, 5.02092050209205
'm', 2, 0.8368200836820083
'n', 31, 12.97071129707113
'o', 17, 7.112970711297072
'p', 10, 4.184100418410042
'r', 9, 3.765690376569038
's', 21, 8.786610878661087
't', 7, 2.928870292887029
'u', 14, 5.857740585774058
'v', 7, 2.928870292887029
'x', 2, 0.8368200836820083
'y', 23, 9.623430962343097
'Letter', 'Count', 'Percentage'
'a', 13, 5.439330543933055
'b', 3, 1.2552301255230125
'c', 12, 5.02092050209205
'd', 7, 2.928870292887029
'e', 49, 20.502092050209207
'f', 1, 0.41841004184100417
'g', 1, 0.41841004184100417
'h', 6, 2.510460251046025
'i', 2, 0.8368200836820083
'l', 14, 5.857740585774058
'm', 3, 1.2552301255230125
'n', 10, 4.184100418410042
'o', 11, 4.602510460251046
'p', 23, 9.623430962343097
'r', 14, 5.857740585774058
's', 17, 7.112970711297072
't', 31, 12.97071129707113
'u', 6, 2.510460251046025
'x', 1, 0.41841004184100417
'y', 15, 6.2761506276150625
'Letter', 'Count', 'Percentage'
'a', 10, 4.184100418410042
'c', 25, 10.460251046025103
'd', 6, 2.510460251046025
'e', 37, 15.481171548117153
'f', 2, 0.8368200836820083
'g', 2, 0.8368200836820083
'h', 7, 2.928870292887029
'i', 16, 6.694560669456067
'k', 1, 0.41841004184100417
'l', 3, 1.2552301255230125
'm', 5, 2.092050209205021
'n', 11, 4.602510460251046
'o', 13, 5.439330543933055
'p', 10, 4.184100418410042
'r', 39, 16.317991631799163
's', 10, 4.184100418410042
't', 24, 10.0418410041841
'u', 12, 5.02092050209205
'y', 6, 2.510460251046025
'Letter', 'Count', 'Percentage'
'a', 9, 3.765690376569038
'b', 2, 0.8368200836820083
'c', 11, 4.602510460251046
'd', 11, 4.602510460251046
'e', 25, 10.460251046025103
'g', 1, 0.41841004184100417
'h', 16, 6.694560669456067
'i', 20, 8.368200836820083
'k', 1, 0.41841004184100417
'l', 4, 1.6736401673640167
'm', 13, 5.439330543933055
'n', 7, 2.928870292887029
'o', 30, 12.552301255230125
'p', 9, 3.765690376569038
'q', 1, 0.41841004184100417
'r', 40, 16.736401673640167
's', 10, 4.184100418410042
't', 21, 8.786610878661087
'u', 2, 0.8368200836820083
'v', 1, 0.41841004184100417
'y', 5, 2.092050209205021
'Letter', 'Count', 'Percentage'
'a', 11, 4.602510460251046
'b', 3, 1.2552301255230125
'c', 24, 10.0418410041841
'd', 11, 4.602510460251046
'e', 11, 4.602510460251046
'f', 1, 0.41841004184100417
'g', 2, 0.8368200836820083
'h', 11, 4.602510460251046
'i', 13, 5.439330543933055
'k', 2, 0.8368200836820083
'l', 11, 4.602510460251046
'm', 12, 5.02092050209205
'n', 10, 4.184100418410042
'o', 52, 21.75732217573222
'p', 11, 4.602510460251046
'r', 28, 11.715481171548117
's', 14, 5.857740585774058
't', 6, 2.510460251046025
'u', 2, 0.8368200836820083
'x', 1, 0.41841004184100417
'y', 3, 1.2552301255230125
'Letter', 'Count', 'Percentage'
'a', 12, 5.02092050209205
'b', 1, 0.41841004184100417
'c', 4, 1.6736401673640167
'd', 4, 1.6736401673640167
'e', 33, 13.807531380753138
'f', 3, 1.2552301255230125
'g', 9, 3.765690376569038
'h', 10, 4.184100418410042
'i', 14, 5.857740585774058
'l', 9, 3.765690376569038
'm', 9, 3.765690376569038
'n', 9, 3.765690376569038
'o', 51, 21.338912133891213
'p', 19, 7.949790794979079
'r', 23, 9.623430962343097
's', 10, 4.184100418410042
't', 14, 5.857740585774058
'u', 1, 0.41841004184100417
'v', 1, 0.41841004184100417
'y', 3, 1.2552301255230125
'Letter', 'Count', 'Percentage'
'a', 19, 7.949790794979079
'b', 1, 0.41841004184100417
'c', 18, 7.531380753138076
'd', 4, 1.6736401673640167
'e', 17, 7.112970711297072
'f', 1, 0.41841004184100417
'g', 4, 1.6736401673640167
'h', 13, 5.439330543933055
'i', 20, 8.368200836820083
'j', 1, 0.41841004184100417
'l', 11, 4.602510460251046
'm', 5, 2.092050209205021
'n', 21, 8.786610878661087
'o', 26, 10.87866108786611
'p', 14, 5.857740585774058
'q', 1, 0.41841004184100417
'r', 19, 7.949790794979079
's', 9, 3.765690376569038
't', 21, 8.786610878661087
'u', 6, 2.510460251046025
'y', 8, 3.3472803347280333
'Letter', 'Count', 'Percentage'
'a', 16, 6.694560669456067
'b', 3, 1.2552301255230125
'c', 18, 7.531380753138076
'd', 4, 1.6736401673640167
'e', 26, 10.87866108786611
'f', 1, 0.41841004184100417
'g', 2, 0.8368200836820083
'h', 12, 5.02092050209205
'i', 14, 5.857740585774058
'l', 7, 2.928870292887029
'm', 17, 7.112970711297072
'n', 10, 4.184100418410042
'o', 28, 11.715481171548117
'p', 15, 6.2761506276150625
'r', 14, 5.857740585774058
's', 17, 7.112970711297072
't', 19, 7.949790794979079
'u', 8, 3.3472803347280333
'v', 2, 0.8368200836820083
'y', 6, 2.510460251046025
'Letter', 'Count', 'Percentage'
'a', 22, 9.205020920502092
'c', 9, 3.765690376569038
'd', 4, 1.6736401673640167
'e', 25, 10.460251046025103
'f', 1, 0.41841004184100417
'g', 3, 1.2552301255230125
'h', 20, 8.368200836820083
'i', 31, 12.97071129707113
'j', 1, 0.41841004184100417
'l', 13, 5.439330543933055
'm', 10, 4.184100418410042
'n', 15, 6.2761506276150625
'o', 16, 6.694560669456067
'p', 6, 2.510460251046025
'r', 19, 7.949790794979079
's', 11, 4.602510460251046
't', 20, 8.368200836820083
'u', 4, 1.6736401673640167
'v', 3, 1.2552301255230125
'y', 5, 2.092050209205021
'z', 1, 0.41841004184100417
'Letter', 'Count', 'Percentage'
'a', 27, 11.297071129707113
'b', 2, 0.8368200836820083
'c', 10, 4.184100418410042
'd', 4, 1.6736401673640167
'e', 15, 6.2761506276150625
'f', 2, 0.8368200836820083
'g', 5, 2.092050209205021
'h', 8, 3.3472803347280333
'i', 15, 6.2761506276150625
'l', 20, 8.368200836820083
'm', 6, 2.510460251046025
'n', 19, 7.949790794979079
'o', 34, 14.225941422594143
'p', 7, 2.928870292887029
'r', 20, 8.368200836820083
's', 6, 2.510460251046025
't', 27, 11.297071129707113
'u', 1, 0.41841004184100417
'v', 1, 0.41841004184100417
'x', 1, 0.41841004184100417
'y', 9, 3.765690376569038
'Letter', 'Count', 'Percentage'
'a', 24, 10.0418410041841
'b', 8, 3.3472803347280333
'c', 8, 3.3472803347280333
'd', 3, 1.2552301255230125
'e', 13, 5.439330543933055
'f', 1, 0.41841004184100417
'g', 6, 2.510460251046025
'h', 9, 3.765690376569038
'i', 34, 14.225941422594143
'l', 16, 6.694560669456067
'm', 8, 3.3472803347280333
'n', 16, 6.694560669456067
'o', 34, 14.225941422594143
'p', 12, 5.02092050209205
'r', 21, 8.786610878661087
's', 2, 0.8368200836820083
't', 18, 7.531380753138076
'u', 4, 1.6736401673640167
'y', 2, 0.8368200836820083
'Letter', 'Count', 'Percentage'
'a', 13, 5.439330543933055
'b', 7, 2.928870292887029
'c', 8, 3.3472803347280333
'd', 3, 1.2552301255230125
'e', 17, 7.112970711297072
'f', 1, 0.41841004184100417
'g', 11, 4.602510460251046
'h', 9, 3.765690376569038
'i', 29, 12.133891213389122
'l', 15, 6.2761506276150625
'm', 9, 3.765690376569038
'n', 9, 3.765690376569038
'o', 26, 10.87866108786611
'p', 8, 3.3472803347280333
'q', 1, 0.41841004184100417
'r', 22, 9.205020920502092
's', 10, 4.184100418410042
't', 16, 6.694560669456067
'u', 6, 2.510460251046025
'v', 3, 1.2552301255230125
'y', 2, 0.8368200836820083
'z', 14, 5.857740585774058
'Letter', 'Count', 'Percentage'
'a', 49, 20.502092050209207
'b', 2, 0.8368200836820083
'c', 28, 11.715481171548117
'd', 1, 0.41841004184100417
'e', 26, 10.87866108786611
'g', 18, 7.531380753138076
'h', 8, 3.3472803347280333
'i', 24, 10.0418410041841
'l', 9, 3.765690376569038
'm', 10, 4.184100418410042
'n', 4, 1.6736401673640167
'o', 18, 7.531380753138076
'p', 7, 2.928870292887029
'r', 7, 2.928870292887029
's', 13, 5.439330543933055
't', 10, 4.184100418410042
'u', 5, 2.092050209205021
'Letter', 'Count', 'Percentage'
'a', 29, 12.133891213389122
'c', 4, 1.6736401673640167
'd', 6, 2.510460251046025
'e', 15, 6.2761506276150625
'g', 11, 4.602510460251046
'h', 11, 4.602510460251046
'i', 24, 10.0418410041841
'l', 18, 7.531380753138076
'm', 2, 0.8368200836820083
'n', 31, 12.97071129707113
'o', 11, 4.602510460251046
'p', 8, 3.3472803347280333
'r', 13, 5.439330543933055
's', 4, 1.6736401673640167
't', 46, 19.246861924686193
'u', 3, 1.2552301255230125
'v', 3, 1.2552301255230125
'Letter', 'Count', 'Percentage'
'a', 10, 4.184100418410042
'b', 2, 0.8368200836820083
'c', 16, 6.694560669456067
'e', 30, 12.552301255230125
'g', 3, 1.2552301255230125
'h', 6, 2.510460251046025
'i', 75, 31.380753138075313
'l', 23, 9.623430962343097
'n', 4, 1.6736401673640167
'o', 22, 9.205020920502092
'p', 6, 2.510460251046025
'r', 13, 5.439330543933055
's', 8, 3.3472803347280333
't', 17, 7.112970711297072
'v', 1, 0.41841004184100417
'x', 1, 0.41841004184100417
'y', 2, 0.8368200836820083
'Letter', 'Count', 'Percentage'
'a', 34, 14.225941422594143
'c', 5, 2.092050209205021
'd', 2, 0.8368200836820083
'e', 5, 2.092050209205021
'g', 2, 0.8368200836820083
'h', 2, 0.8368200836820083
'i', 36, 15.062761506276152
'l', 25, 10.460251046025103
'm', 6, 2.510460251046025
'n', 10, 4.184100418410042
'o', 38, 15.899581589958158
'p', 4, 1.6736401673640167
'r', 3, 1.2552301255230125
's', 38, 15.899581589958158
't', 12, 5.02092050209205
'u', 15, 6.2761506276150625
'v', 1, 0.41841004184100417
'z', 1, 0.41841004184100417
'Letter', 'Count', 'Percentage'
'a', 2, 0.8368200836820083
'c', 19, 7.949790794979079
'd', 1, 0.41841004184100417
'e', 21, 8.786610878661087
'h', 3, 1.2552301255230125
'l', 26, 10.87866108786611
'm', 10, 4.184100418410042
'n', 39, 16.317991631799163
'p', 1, 0.41841004184100417
'r', 8, 3.3472803347280333
's', 49, 20.502092050209207
't', 15, 6.2761506276150625
'y', 45, 18.828451882845187
