'Letter', 'Count', 'Percentage'
'a', 1366, 8.357807146353402
'b', 213, 1.303230543318649
'c', 384, 2.3494860499265786
'd', 983, 6.01443954968184
'e', 784, 4.7968673519334315
'f', 842, 5.151737640724425
'g', 666, 4.074889867841409
'h', 694, 4.246206558981889
'i', 493, 3.016397454723446
'j', 146, 0.8932941752325013
'k', 195, 1.1930983847283407
'l', 713, 4.362457170827215
'm', 1109, 6.7853646598139985
'n', 398, 2.4351443954968186
'o', 625, 3.8240332843857074
'p', 1467, 8.975770925110133
'q', 101, 0.6179637787567303
'r', 873, 5.341409691629956
's', 2350, 14.378365149290259
't', 651, 3.9831130690161523
'u', 365, 2.233235438081253
'v', 354, 2.1659324522760643
'w', 436, 2.6676456191874696
'x', 24, 0.14684287812041116
'y', 38, 0.23250122369065102
'z', 74, 0.45276554087126775
'Letter', 'Count', 'Percentage'
'a', 2475, 15.143171806167402
'b', 111, 0.6791483113069016
'c', 420, 2.5697503671071953
'd', 131, 0.8015173764072443
'e', 2405, 14.7148800783162
'f', 47, 0.2875673029858052
'g', 74, 0.45276554087126775
'h', 518, 3.169358786098874
'i', 1684, 10.30347528144885
'j', 4, 0.024473813020068527
'k', 53, 0.324278022515908
'l', 729, 4.460352422907489
'm', 264, 1.6152716593245229
'n', 1005, 6.1490455212922175
'o', 2074, 12.689672050905532
'p', 458, 2.8022515907978462
'q', 77, 0.4711209006363191
'r', 963, 5.892070484581498
's', 250, 1.5296133137542829
't', 432, 2.643171806167401
'u', 1303, 7.972344591287323
'v', 226, 1.3827704356338717
'w', 64, 0.39158100832109644
'x', 141, 0.8627019089574155
'y', 427, 2.612579539892315
'z', 9, 0.05506607929515419
'Letter', 'Count', 'Percentage'
'a', 1325, 8.1069505628977
'b', 421, 2.5758688203622127
'c', 848, 5.188448360254528
'd', 481, 2.9429760156632403
'e', 1082, 6.620166421928536
'f', 195, 1.1930983847283407
'g', 431, 2.6370533529123836
'h', 207, 1.2665198237885462
'i', 961, 5.879833578071463
'j', 32, 0.19579050416054822
'k', 92, 0.5628976994615761
'l', 1251, 7.654185022026431
'm', 739, 4.521536955457661
'n', 1300, 7.953989231522271
'o', 1052, 6.436612824278022
'p', 630, 3.854625550660793
'q', 21, 0.12848751835535976
'r', 1743, 10.66446402349486
's', 1006, 6.155163974547234
't', 1139, 6.968918257464512
'u', 625, 3.8240332843857074
'v', 288, 1.762114537444934
