'Letter', 'Count', 'Percentage'
'a', 1468, 8.799376610921298
'b', 183, 1.096925013486783
'c', 402, 2.4096385542168677
'd', 1026, 6.149973026434095
'e', 853, 5.112989270514896
'f', 701, 4.201882155487622
'g', 668, 4.004076005514596
'h', 804, 4.819277108433735
'i', 675, 4.046034885811904
'j', 139, 0.8331834801894145
'k', 133, 0.7972187256488641
'l', 538, 3.2248396571360067
'm', 1176, 7.04909188994785
'n', 466, 2.7932626026494036
'o', 589, 3.5305400707306838
'p', 1691, 10.136066654678414
'q', 98, 0.5874243241623209
'r', 849, 5.089012767487862
's', 2362, 14.158125037463288
't', 624, 3.740334472217227
'u', 381, 2.2837619133249416
'v', 346, 2.073967511838398
'w', 379, 2.271773661811425
'x', 26, 0.1558472696757178
'y', 30, 0.17982377270275132
'z', 76, 0.4555535575136366
'Letter', 'Count', 'Percentage'
'a', 2234, 13.390876940598215
'b', 124, 0.7432715938380388
'c', 446, 2.673380087514236
'd', 124, 0.7432715938380388
'e', 2708, 16.232092549301687
'f', 75, 0.44955943175687824
'g', 58, 0.34765929389198585
'h', 653, 3.91416411916322
'i', 1572, 9.422765689624168
'j', 3, 0.01798237727027513
'k', 36, 0.21578852724330158
'l', 673, 4.034046634298387
'm', 319, 1.9121261164059222
'n', 1210, 7.252892165677636
'o', 1795, 10.759455733381285
'p', 492, 2.9491098723251215
'q', 60, 0.35964754540550264
'r', 1020, 6.114008271893544
's', 296, 1.7742612240004796
't', 475, 2.847209734460229
'u', 1261, 7.558592579272314
'v', 184, 1.1029191392435413
'w', 72, 0.43157705448660316
'x', 225, 1.3486782952706347
'y', 557, 3.3387280465144156
'z', 11, 0.06593538332434214
'Letter', 'Count', 'Percentage'
'a', 1315, 7.882275370137265
'b', 455, 2.7273272193250615
'c', 1001, 6.0001198825151345
'd', 434, 2.6014505784331354
'e', 1171, 7.0191212611640585
'f', 203, 1.2168075286219504
'g', 436, 2.613438829946652
'h', 210, 1.2587664089192592
'i', 959, 5.748366600731283
'j', 37, 0.22178265300005995
'k', 52, 0.3116945393514356
'l', 1186, 7.109033147515436
'm', 662, 3.9681112509740455
'n', 1213, 7.270874542947911
'o', 1035, 6.20392015824492
'p', 756, 4.531559072109332
'q', 32, 0.19181202421626806
'r', 1802, 10.801414613678595
's', 1151, 6.899238746028892
't', 1249, 7.486663070191213
'u', 590, 3.5365341964874424
'v', 273, 1.636396331595037
'w', 131, 0.7852304741353474
'x', 86, 0.5154948150812204
'y', 196, 1.1748486483246419
'z', 48, 0.28771803632440207
'Letter', 'Count', 'Percentage'
'a', 1167, 6.995144758137026
'b', 281, 1.6843493376491037
'c', 783, 4.693400467541809
'd', 542, 3.24881616016304
'e', 1763, 10.567643709165019
'f', 192, 1.1508721452976083
'g', 425, 2.54750344662231
'h', 531, 3.182880776838698
'i', 1462, 8.763411856380747
'j', 21, 0.1258766408919259
'k', 307, 1.8401966073248215
'l', 999, 5.988131631001618
'm', 593, 3.554516573757718
'n', 846, 5.071030390217587
'o', 1349, 8.08607564586705
'p', 574, 3.440628184379308
'q', 18, 0.10789426362165079
'r', 1475, 8.841335491218606
's', 759, 4.549541449379608
't', 1420, 8.511658574596895
'u', 599, 3.590481328298268
'v', 180, 1.0789426362165078
'w', 116, 0.6953185877839717
'x', 22, 0.13187076664868427
'y', 193, 1.1568662710543667
'z', 66, 0.39561229994605285
'Letter', 'Count', 'Percentage'
'a', 1684, 10.094107774381106
'b', 327, 1.9600791224599894
'c', 739, 4.42965893424444
'd', 418, 2.5055445663250016
'e', 1869, 11.203021039381406
'f', 148, 0.8871306120002398
'g', 385, 2.3077384163519747
'h', 554, 3.3207456692441406
'i', 1929, 11.562668584786909
'j', 10, 0.05994125756758376
'k', 144, 0.8631541089732063
'l', 818, 4.903194869028352
'm', 445, 2.6673859617574776
'n', 886, 5.3107954204879215
'o', 1634, 9.794401486543187
'p', 546, 3.272792663190074
'q', 32, 0.19181202421626806
'r', 1203, 7.210933285380328
's', 861, 5.160942276568963
't', 1016, 6.090031768866511
'u', 527, 3.158904273811665
'v', 86, 0.5154948150812204
'w', 124, 0.7432715938380388
'x', 43, 0.2577474075406102
'y', 227, 1.3606665467841517
