'Letter', 'Count', 'Percentage'
'a', 173, 8.551655956500246
'b', 11, 0.5437469105289174
'c', 51, 2.5210084033613445
'd', 134, 6.623826000988631
'e', 123, 6.080079090459713
'f', 28, 1.384083044982699
'g', 36, 1.7795353435491843
'h', 130, 6.426099851705389
'i', 234, 11.566979733069699
'j', 6, 0.2965892239248641
'k', 5, 0.2471576866040534
'l', 28, 1.384083044982699
'm', 130, 6.426099851705389
'n', 80, 3.9545229856648545
'o', 65, 3.2130499258526943
'p', 349, 17.251606524962927
'q', 9, 0.4448838358872961
'r', 87, 4.300543746910529
's', 203, 10.034602076124568
't', 69, 3.4107760751359364
'u', 46, 2.2738507167572912
'v', 16, 0.7909045971329708
'w', 5, 0.2471576866040534
'x', 1, 0.049431537320810674
'z', 4, 0.1977261492832427
'Letter', 'Count', 'Percentage'
'a', 177, 8.749382105783491
'b', 5, 0.2471576866040534
'c', 66, 3.2624814631735046
'd', 10, 0.4943153732081068
'e', 322, 15.916955017301039
'f', 4, 0.1977261492832427
'g', 5, 0.2471576866040534
'h', 125, 6.1789421651013345
'i', 143, 7.068709836875926
'j', 1, 0.049431537320810674
'k', 2, 0.09886307464162135
'l', 66, 3.2624814631735046
'm', 42, 2.0761245674740483
'n', 318, 15.719228868017796
'o', 185, 9.144834404349975
'p', 63, 3.1141868512110724
'q', 5, 0.2471576866040534
'r', 105, 5.190311418685121
's', 65, 3.2130499258526943
't', 38, 1.8783984181908058
'u', 118, 5.83292140385566
'v', 17, 0.8403361344537815
'w', 1, 0.049431537320810674
'x', 34, 1.680672268907563
'y', 105, 5.190311418685121
'z', 1, 0.049431537320810674
'Letter', 'Count', 'Percentage'
'a', 93, 4.597132970835393
'b', 30, 1.4829461196243203
'c', 149, 7.365299060800791
'd', 59, 2.91646070192783
'e', 210, 10.380622837370241
'f', 17, 0.8403361344537815
'g', 28, 1.384083044982699
'h', 55, 2.718734552644587
'i', 58, 2.8670291646070196
'j', 2, 0.09886307464162135
'k', 1, 0.049431537320810674
'l', 117, 5.7834898665348495
'm', 95, 4.695996045477014
'n', 117, 5.7834898665348495
'o', 90, 4.448838358872961
'p', 156, 7.711319822046465
'q', 5, 0.2471576866040534
'r', 153, 7.563025210084033
's', 175, 8.650519031141869
't', 271, 13.395946613939694
'u', 61, 3.0153237765694514
'v', 16, 0.7909045971329708
'w', 2, 0.09886307464162135
'x', 9, 0.4448838358872961
'y', 53, 2.619871478002966
'z', 1, 0.049431537320810674
'Letter', 'Count', 'Percentage'
'a', 130, 6.426099851705389
'b', 7, 0.34602076124567477
'c', 114, 5.635195254572417
'd', 28, 1.384083044982699
'e', 312, 15.42263964409293
'f', 17, 0.8403361344537815
'g', 19, 0.9391992090954029
'h', 74, 3.65793376173999
'i', 194, 9.589718240237271
'j', 1, 0.049431537320810674
'k', 5, 0.2471576866040534
'l', 56, 2.768166089965398
'm', 41, 2.026693030153238
'n', 104, 5.14087988136431
'o', 184, 9.095402867029165
'p', 71, 3.5096391497775583
'q', 2, 0.09886307464162135
'r', 246, 12.160158180919426
's', 87, 4.300543746910529
't', 190, 9.391992090954028
'u', 93, 4.597132970835393
'v', 10, 0.4943153732081068
'w', 1, 0.049431537320810674
'x', 6, 0.2965892239248641
'y', 30, 1.4829461196243203
'z', 1, 0.049431537320810674
'Letter', 'Count', 'Percentage'
'a', 131, 6.475531389026198
'b', 29, 1.4335145823035098
'c', 98, 4.844290657439446
'd', 68, 3.361344537815126
'e', 156, 7.711319822046465
'f', 17, 0.8403361344537815
'g', 39, 1.9278299555116163
'h', 88, 4.3499752842313395
'i', 130, 6.426099851705389
'j', 1, 0.049431537320810674
'k', 5, 0.2471576866040534
'l', 65, 3.2130499258526943
'm', 83, 4.102817597627286
'n', 127, 6.277805239742956
'o', 321, 15.867523479980228
'p', 87, 4.300543746910529
'q', 2, 0.09886307464162135
'r', 278, 13.741967375185368
's', 80, 3.9545229856648545
't', 150, 7.4147305981216025
'u', 24, 1.1863568956994563
'v', 11, 0.5437469105289174
'x', 3, 0.14829461196243204
'y', 26, 1.2852199703410776
'z', 4, 0.1977261492832427
'Letter', 'Count', 'Percentage'
'a', 123, 6.080079090459713
'b', 36, 1.7795353435491843
'c', 117, 5.7834898665348495
'd', 45, 2.2244191794364805
'e', 162, 8.00790904597133
'f', 30, 1.4829461196243203
'g', 46, 2.2738507167572912
'h', 103, 5.0914483440435
'i', 119, 5.88235294117647
'j', 3, 0.14829461196243204
'k', 2, 0.09886307464162135
'l', 82, 4.053386060306476
'm', 93, 4.597132970835393
'n', 114, 5.635195254572417
'o', 279, 13.791398912506178
'p', 123, 6.080079090459713
'q', 3, 0.14829461196243204
'r', 171, 8.452792881858626
's', 126, 6.228373702422145
't', 136, 6.722689075630252
'u', 48, 2.3727137913989127
'v', 17, 0.8403361344537815
'w', 5, 0.2471576866040534
'y', 34, 1.680672268907563
'z', 6, 0.2965892239248641
'Letter', 'Count', 'Percentage'
'a', 197, 9.738012852199704
'b', 16, 0.7909045971329708
'c', 91, 4.498269896193772
'd', 24, 1.1863568956994563
'e', 221, 10.92436974789916
'f', 10, 0.4943153732081068
'g', 41, 2.026693030153238
'h', 80, 3.9545229856648545
'i', 197, 9.738012852199704
'j', 1, 0.049431537320810674
'k', 3, 0.14829461196243204
'l', 99, 4.893722194760257
'm', 86, 4.251112209589718
'n', 94, 4.646564508156203
'o', 260, 12.852199703410777
'p', 103, 5.0914483440435
'q', 2, 0.09886307464162135
'r', 155, 7.661888284725656
's', 86, 4.251112209589718
't', 152, 7.513593672763223
'u', 62, 3.064755313890262
'v', 10, 0.4943153732081068
'w', 1, 0.049431537320810674
'x', 2, 0.09886307464162135
'y', 28, 1.384083044982699
'z', 2, 0.09886307464162135
'Letter', 'Count', 'Percentage'
'a', 179, 8.848245180425112
'b', 26, 1.2852199703410776
'c', 102, 5.042016806722689
'd', 42, 2.0761245674740483
'e', 181, 8.947108255066732
'f', 42, 2.0761245674740483
'g', 41, 2.026693030153238
'h', 52, 2.570439940682155
'i', 138, 6.821552150271873
'j', 2, 0.09886307464162135
'k', 2, 0.09886307464162135
'l', 122, 6.030647553138903
'm', 76, 3.7567968363816115
'n', 145, 7.167572911517548
'o', 225, 11.122095897182401
'p', 75, 3.7073652990608013
'q', 4, 0.1977261492832427
'r', 171, 8.452792881858626
's', 119, 5.88235294117647
't', 198, 9.787444389520514
'u', 36, 1.7795353435491843
'v', 4, 0.1977261492832427
'w', 1, 0.049431537320810674
'x', 5, 0.2471576866040534
'y', 29, 1.4335145823035098
'z', 6, 0.2965892239248641
'Letter', 'Count', 'Percentage'
'a', 165, 8.156203657933762
'b', 48, 2.3727137913989127
'c', 77, 3.8062283737024223
'd', 39, 1.9278299555116163
'e', 131, 6.475531389026198
'f', 16, 0.7909045971329708
'g', 68, 3.361344537815126
'h', 71, 3.5096391497775583
'i', 324, 16.01581809194266
'j', 1, 0.049431537320810674
'k', 4, 0.1977261492832427
'l', 89, 4.39940682155215
'm', 77, 3.8062283737024223
'n', 116, 5.734058329214039
'o', 202, 9.985170538803757
'p', 50, 2.4715768660405337
'q', 5, 0.2471576866040534
'r', 150, 7.4147305981216025
's', 78, 3.8556599110232326
't', 220, 10.874938210578348
'u', 56, 2.768166089965398
'v', 10, 0.4943153732081068
'x', 6, 0.2965892239248641
'y', 20, 0.9886307464162136
'Letter', 'Count', 'Percentage'
'a', 165, 8.156203657933762
'b', 76, 3.7567968363816115
'c', 86, 4.251112209589718
'd', 25, 1.2357884330202669
'e', 151, 7.464162135442412
'f', 13, 0.6426099851705388
'g', 42, 2.0761245674740483
'h', 77, 3.8062283737024223
'i', 256, 12.654473554127533
'k', 3, 0.14829461196243204
'l', 126, 6.228373702422145
'm', 54, 2.6693030153237767
'n', 124, 6.129510627780524
'o', 145, 7.167572911517548
'p', 53, 2.619871478002966
'r', 126, 6.228373702422145
's', 70, 3.4602076124567476
't', 168, 8.304498269896193
'u', 111, 5.486900642609985
'v', 34, 1.680672268907563
'w', 4, 0.1977261492832427
'x', 1, 0.049431537320810674
'y', 32, 1.5818091942659416
'z', 81, 4.003954522985665
'Letter', 'Count', 'Percentage'
'a', 399, 19.72318339100346
'b', 12, 0.5931784478497282
'c', 227, 11.220958971824025
'd', 45, 2.2244191794364805
'e', 164, 8.106772120612952
'f', 5, 0.2471576866040534
'g', 65, 3.2130499258526943
'h', 63, 3.1141868512110724
'i', 236, 11.66584280771132
'k', 1, 0.049431537320810674
'l', 91, 4.498269896193772
'm', 39, 1.9278299555116163
'n', 103, 5.0914483440435
'o', 165, 8.156203657933762
'p', 48, 2.3727137913989127
'q', 1, 0.049431537320810674
'r', 111, 5.486900642609985
's', 97, 4.794859120118636
't', 100, 4.9431537320810675
'u', 23, 1.1369253583786456
'v', 1, 0.049431537320810674
'w', 1, 0.049431537320810674
'x', 4, 0.1977261492832427
'y', 22, 1.0874938210578349
'Letter', 'Count', 'Percentage'
'a', 247, 12.209589718240236
'b', 4, 0.1977261492832427
'c', 71, 3.5096391497775583
'd', 25, 1.2357884330202669
'e', 128, 6.327236777063766
'f', 7, 0.34602076124567477
'g', 34, 1.680672268907563
'h', 53, 2.619871478002966
'i', 161, 7.958477508650519
'k', 1, 0.049431537320810674
'l', 199, 9.836875926841325
'm', 44, 2.1749876421156698
'n', 307, 15.175481957488879
'o', 93, 4.597132970835393
'p', 38, 1.8783984181908058
'r', 113, 5.585763717251607
's', 68, 3.361344537815126
't', 326, 16.11468116658428
'u', 62, 3.064755313890262
'v', 14, 0.6920415224913495
'w', 1, 0.049431537320810674
'y', 22, 1.0874938210578349
'z', 5, 0.2471576866040534
'Letter', 'Count', 'Percentage'
'a', 96, 4.745427582797825
'b', 32, 1.5818091942659416
'c', 69, 3.4107760751359364
'd', 30, 1.4829461196243203
'e', 306, 15.126050420168067
'f', 2, 0.09886307464162135
'g', 30, 1.4829461196243203
'h', 50, 2.4715768660405337
'i', 604, 29.856648541769648
'l', 206, 10.182896688087
'm', 16, 0.7909045971329708
'n', 59, 2.91646070192783
'o', 179, 8.848245180425112
'p', 29, 1.4335145823035098
'r', 54, 2.6693030153237767
's', 89, 4.39940682155215
't', 143, 7.068709836875926
'u', 10, 0.4943153732081068
'v', 3, 0.14829461196243204
'x', 3, 0.14829461196243204
'y', 10, 0.4943153732081068
'z', 3, 0.14829461196243204
'Letter', 'Count', 'Percentage'
'a', 265, 13.099357390014829
'c', 29, 1.4335145823035098
'd', 14, 0.6920415224913495
'e', 64, 3.163618388531883
'g', 22, 1.0874938210578349
'h', 22, 1.0874938210578349
'i', 262, 12.951062778052396
'k', 2, 0.09886307464162135
'l', 258, 12.753336628769155
'm', 17, 0.8403361344537815
'n', 90, 4.448838358872961
'o', 225, 11.122095897182401
'p', 28, 1.384083044982699
'r', 53, 2.619871478002966
's', 330, 16.312407315867524
't', 142, 7.019278299555117
'u', 157, 7.760751359367276
'v', 21, 1.0380622837370241
'z', 22, 1.0874938210578349
'Letter', 'Count', 'Percentage'
