'Letter', 'Count', 'Percentage'
'a', 239, 6.661092530657749
'b', 46, 1.282051282051282
'c', 65, 1.8115942028985508
'd', 226, 6.298773690078038
'e', 87, 2.4247491638795986
'f', 168, 4.682274247491638
'g', 211, 5.880713489409142
'h', 166, 4.626532887402453
'i', 64, 1.7837235228539576
'j', 104, 2.898550724637681
'k', 139, 3.8740245261984394
'l', 218, 6.075808249721293
'm', 247, 6.884057971014493
'n', 123, 3.4280936454849495
'o', 92, 2.564102564102564
'p', 262, 7.3021181716833885
'q', 19, 0.5295429208472687
'r', 187, 5.211817168338907
's', 391, 10.897435897435898
't', 195, 5.434782608695652
'u', 26, 0.7246376811594203
'v', 71, 1.9788182831661092
'w', 146, 4.069119286510591
'x', 3, 0.08361204013377926
'y', 66, 1.839464882943144
'z', 27, 0.7525083612040134
'Letter', 'Count', 'Percentage'
'a', 731, 20.37346711259755
'b', 25, 0.6967670011148273
'c', 41, 1.1426978818283167
'd', 39, 1.0869565217391304
'e', 451, 12.569676700111481
'f', 5, 0.13935340022296544
'g', 21, 0.5852842809364548
'h', 102, 2.842809364548495
'i', 474, 13.210702341137123
'j', 2, 0.055741360089186176
'k', 32, 0.8918617614269788
'l', 142, 3.9576365663322184
'm', 41, 1.1426978818283167
'n', 88, 2.4526198439241917
'o', 614, 17.112597547380158
'p', 41, 1.1426978818283167
'q', 2, 0.055741360089186176
'r', 145, 4.041248606465998
's', 20, 0.5574136008918618
't', 61, 1.7001114827201784
'u', 372, 10.367892976588628
'v', 19, 0.5295429208472687
'w', 24, 0.6688963210702341
'x', 18, 0.5016722408026756
'y', 73, 2.0345596432552955
'z', 5, 0.13935340022296544
'Letter', 'Count', 'Percentage'
'a', 348, 9.698996655518394
'b', 72, 2.0066889632107023
'c', 149, 4.15273132664437
'd', 96, 2.6755852842809364
'e', 252, 7.023411371237458
'f', 66, 1.839464882943144
'g', 78, 2.1739130434782608
'h', 33, 0.919732441471572
'i', 259, 7.21850613154961
'j', 19, 0.5295429208472687
'k', 98, 2.7313266443701227
'l', 297, 8.277591973244148
'm', 135, 3.7625418060200673
'n', 316, 8.807134894091416
'o', 209, 5.8249721293199554
'p', 81, 2.25752508361204
'r', 343, 9.559643255295429
's', 215, 5.992196209587513
't', 151, 4.208472686733556
'u', 168, 4.682274247491638
'v', 54, 1.5050167224080269
'w', 55, 1.5328874024526198
'x', 24, 0.6688963210702341
'y', 32, 0.8918617614269788
'z', 38, 1.0590858416945375
'Letter', 'Count', 'Percentage'
'a', 339, 9.448160535117058
'b', 60, 1.6722408026755853
'c', 27, 0.7525083612040134
'd', 196, 5.4626532887402455
'e', 531, 14.79933110367893
'f', 63, 1.7558528428093645
'g', 96, 2.6755852842809364
'h', 102, 2.842809364548495
'i', 130, 3.6231884057971016
'j', 3, 0.08361204013377926
'k', 186, 5.183946488294314
'l', 216, 6.0200668896321075
'm', 105, 2.9264214046822743
'n', 209, 5.8249721293199554
'o', 186, 5.183946488294314
'p', 127, 3.5395763656633226
'q', 1, 0.027870680044593088
'r', 142, 3.9576365663322184
's', 161, 4.487179487179487
't', 335, 9.336677814938685
'u', 75, 2.0903010033444818
'v', 3, 0.08361204013377926
'w', 47, 1.309921962095875
'x', 31, 0.8639910813823858
'y', 199, 5.546265328874025
'z', 18, 0.5016722408026756
