'Letter', 'Count', 'Percentage'
'a', 3, 5.084745762711865
'b', 1, 1.694915254237288
'c', 5, 8.47457627118644
'd', 3, 5.084745762711865
'e', 9, 15.254237288135593
'h', 5, 8.47457627118644
'i', 6, 10.16949152542373
'k', 1, 1.694915254237288
'm', 2, 3.389830508474576
'n', 1, 1.694915254237288
'o', 4, 6.779661016949152
'p', 9, 15.254237288135593
'r', 1, 1.694915254237288
's', 5, 8.47457627118644
't', 3, 5.084745762711865
'u', 1, 1.694915254237288
'Letter', 'Count', 'Percentage'
'a', 4, 6.779661016949152
'c', 1, 1.694915254237288
'e', 6, 10.16949152542373
'h', 3, 5.084745762711865
'i', 3, 5.084745762711865
'l', 9, 15.254237288135593
'n', 8, 13.559322033898304
'o', 6, 10.16949152542373
'p', 5, 8.47457627118644
'r', 4, 6.779661016949152
's', 2, 3.389830508474576
't', 2, 3.389830508474576
'y', 6, 10.16949152542373
'Letter', 'Count', 'Percentage'
'c', 5, 8.47457627118644
'd', 1, 1.694915254237288
'e', 20, 33.89830508474576
'h', 2, 3.389830508474576
'i', 1, 1.694915254237288
'l', 2, 3.389830508474576
'n', 3, 5.084745762711865
'o', 3, 5.084745762711865
'p', 5, 8.47457627118644
'r', 4, 6.779661016949152
's', 2, 3.389830508474576
't', 6, 10.16949152542373
'u', 4, 6.779661016949152
'y', 1, 1.694915254237288
'Letter', 'Count', 'Percentage'
'a', 4, 6.779661016949152
'c', 12, 20.33898305084746
'd', 1, 1.694915254237288
'e', 9, 15.254237288135593
'h', 4, 6.779661016949152
'i', 2, 3.389830508474576
'l', 1, 1.694915254237288
'n', 5, 8.47457627118644
'o', 3, 5.084745762711865
'p', 1, 1.694915254237288
'r', 5, 8.47457627118644
's', 3, 5.084745762711865
't', 6, 10.16949152542373
'u', 2, 3.389830508474576
'z', 1, 1.694915254237288
'Letter', 'Count', 'Percentage'
'a', 3, 5.084745762711865
'd', 2, 3.389830508474576
'e', 4, 6.779661016949152
'h', 5, 8.47457627118644
'i', 3, 5.084745762711865
'l', 1, 1.694915254237288
'm', 2, 3.389830508474576
'n', 2, 3.389830508474576
'o', 6, 10.16949152542373
'p', 2, 3.389830508474576
'r', 7, 11.864406779661017
's', 1, 1.694915254237288
't', 19, 32.20338983050847
'x', 1, 1.694915254237288
'y', 1, 1.694915254237288
'Letter', 'Count', 'Percentage'
'a', 4, 6.779661016949152
'b', 1, 1.694915254237288
'c', 6, 10.16949152542373
'd', 3, 5.084745762711865
'e', 6, 10.16949152542373
'g', 2, 3.389830508474576
'h', 3, 5.084745762711865
'i', 1, 1.694915254237288
'l', 2, 3.389830508474576
'n', 3, 5.084745762711865
'o', 7, 11.864406779661017
'p', 2, 3.389830508474576
'r', 13, 22.033898305084744
't', 3, 5.084745762711865
'y', 3, 5.084745762711865
'Letter', 'Count', 'Percentage'
'a', 2, 3.389830508474576
'c', 3, 5.084745762711865
'd', 1, 1.694915254237288
'e', 5, 8.47457627118644
'h', 2, 3.389830508474576
'i', 2, 3.389830508474576
'l', 3, 5.084745762711865
'm', 1, 1.694915254237288
'n', 2, 3.389830508474576
'o', 21, 35.59322033898305
'p', 4, 6.779661016949152
'r', 9, 15.254237288135593
's', 1, 1.694915254237288
'u', 2, 3.389830508474576
'y', 1, 1.694915254237288
'Letter', 'Count', 'Percentage'
'a', 2, 3.389830508474576
'c', 3, 5.084745762711865
'd', 2, 3.389830508474576
'e', 6, 10.16949152542373
'g', 2, 3.389830508474576
'h', 2, 3.389830508474576
'l', 7, 11.864406779661017
'm', 8, 13.559322033898304
'n', 4, 6.779661016949152
'o', 7, 11.864406779661017
'p', 5, 8.47457627118644
'r', 4, 6.779661016949152
's', 2, 3.389830508474576
't', 3, 5.084745762711865
'y', 2, 3.389830508474576
'Letter', 'Count', 'Percentage'
'a', 3, 5.084745762711865
'c', 2, 3.389830508474576
'e', 5, 8.47457627118644
'g', 2, 3.389830508474576
'h', 4, 6.779661016949152
'i', 9, 15.254237288135593
'l', 3, 5.084745762711865
'm', 3, 5.084745762711865
'n', 5, 8.47457627118644
'o', 12, 20.33898305084746
'r', 4, 6.779661016949152
's', 2, 3.389830508474576
't', 2, 3.389830508474576
'y', 3, 5.084745762711865
'Letter', 'Count', 'Percentage'
'a', 1, 1.694915254237288
'c', 6, 10.16949152542373
'd', 2, 3.389830508474576
'e', 6, 10.16949152542373
'g', 5, 8.47457627118644
'h', 3, 5.084745762711865
'j', 1, 1.694915254237288
'l', 1, 1.694915254237288
'm', 4, 6.779661016949152
'n', 4, 6.779661016949152
'o', 6, 10.16949152542373
'p', 1, 1.694915254237288
'r', 4, 6.779661016949152
's', 2, 3.389830508474576
't', 6, 10.16949152542373
'u', 3, 5.084745762711865
'v', 2, 3.389830508474576
'y', 2, 3.389830508474576
'Letter', 'Count', 'Percentage'
'a', 7, 11.864406779661017
'd', 1, 1.694915254237288
'e', 7, 11.864406779661017
'g', 1, 1.694915254237288
'h', 5, 8.47457627118644
'i', 3, 5.084745762711865
'l', 1, 1.694915254237288
'm', 3, 5.084745762711865
'n', 6, 10.16949152542373
'o', 5, 8.47457627118644
'r', 8, 13.559322033898304
's', 2, 3.389830508474576
't', 5, 8.47457627118644
'u', 2, 3.389830508474576
'y', 3, 5.084745762711865
'Letter', 'Count', 'Percentage'
'a', 8, 13.559322033898304
'c', 3, 5.084745762711865
'e', 4, 6.779661016949152
'g', 1, 1.694915254237288
'h', 1, 1.694915254237288
'i', 4, 6.779661016949152
'l', 6, 10.16949152542373
'm', 2, 3.389830508474576
'n', 6, 10.16949152542373
'o', 7, 11.864406779661017
'p', 6, 10.16949152542373
'r', 3, 5.084745762711865
's', 2, 3.389830508474576
't', 3, 5.084745762711865
'y', 3, 5.084745762711865
'Letter', 'Count', 'Percentage'
'a', 4, 6.779661016949152
'c', 6, 10.16949152542373
'e', 5, 8.47457627118644
'g', 3, 5.084745762711865
'h', 7, 11.864406779661017
'i', 5, 8.47457627118644
'l', 6, 10.16949152542373
'm', 1, 1.694915254237288
'n', 2, 3.389830508474576
'o', 6, 10.16949152542373
'p', 3, 5.084745762711865
'r', 4, 6.779661016949152
's', 3, 5.084745762711865
't', 2, 3.389830508474576
'u', 2, 3.389830508474576
'Letter', 'Count', 'Percentage'
'a', 7, 11.864406779661017
'b', 1, 1.694915254237288
'c', 3, 5.084745762711865
'd', 2, 3.389830508474576
'e', 3, 5.084745762711865
'g', 3, 5.084745762711865
'h', 3, 5.084745762711865
'i', 11, 18.64406779661017
'l', 3, 5.084745762711865
'm', 2, 3.389830508474576
'n', 1, 1.694915254237288
'o', 3, 5.084745762711865
'p', 1, 1.694915254237288
'r', 3, 5.084745762711865
's', 2, 3.389830508474576
't', 9, 15.254237288135593
'u', 1, 1.694915254237288
'y', 1, 1.694915254237288
'Letter', 'Count', 'Percentage'
'a', 3, 5.084745762711865
'b', 2, 3.389830508474576
'c', 1, 1.694915254237288
'e', 1, 1.694915254237288
'f', 1, 1.694915254237288
'g', 3, 5.084745762711865
'h', 2, 3.389830508474576
'i', 11, 18.64406779661017
'l', 3, 5.084745762711865
'm', 2, 3.389830508474576
'n', 1, 1.694915254237288
'o', 10, 16.94915254237288
'p', 3, 5.084745762711865
'r', 5, 8.47457627118644
't', 2, 3.389830508474576
'v', 1, 1.694915254237288
'z', 8, 13.559322033898304
'Letter', 'Count', 'Percentage'
